ticker,longName,ROCE (3yr avg),NFAT (3yr avg),SSGR,Av NPM (over 3 years),Av NFA/T (over 3 years),Av Dep%NFA (over 3 years),Av Retention ratio (over 3 years),Interest coverage,tax %,cCFO/cPAT,p/a,p/e,EY,Earnings Growth 5yr cagr,Sales Growth 5yr cagr,PEG,p/s,d/e,d/e_market,FCF%,FCF/CFO,3-5yr Average ROA (%),3-5yr Average ROE (%),moving_averages.current_price,moving_averages.SMA_20,moving_averages.SMA_50,moving_averages.SMA_200,moving_averages.above_50,moving_averages.above_200,moving_averages.golden_cross,moving_averages.dist_from_20,moving_averages.dist_from_50,moving_averages.dist_from_200,moving_averages.score,moving_averages.max_score,moving_averages.signal,macd.MACD,macd.MACD_signal,macd.MACD_hist,macd.bullish_crossover,macd.above_zero,macd.histogram_positive,macd.histogram_growing,macd.recent_crossover,macd.crossover_days_ago,macd.score,macd.max_score,macd.signal,rsi.RSI,rsi.not_overbought,rsi.above_50,rsi.in_sweet_spot,rsi.zone,rsi.score,rsi.max_score,rsi.signal,vwma.current_price,vwma.VWMA,vwma.above_vwma,vwma.vwma_rising,vwma.volume_pattern_bullish,vwma.current_volume,vwma.avg_volume,vwma.volume_ratio,vwma.avg_volume_up_days,vwma.avg_volume_down_days,vwma.score,vwma.max_score,vwma.signal,profitability_pct,growth_pct,valuation_pct,financial_health_pct,cashflow_quality_pct,ma_pct,ma_distance_bonus,macd_pct,macd_crossover_bonus,rsi_pct,vwma_pct,vwma_volume_bonus,fundamental_total_score,technical_total_score,combined_score
RKLX,,,,,,,,,,,,,,,,,,,,,,,,,46.9,34.958,29.718,21.409,True,True,True,34.162,57.817,119.066,3.0,3.0,WAIT - Extended above MA,5.139,4.244,0.895,True,True,True,True,False,,3.0,3.0,BUY - Momentum building,64.898,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,46.9,36.827,True,True,True,3401200.0,2326930.0,1.462,3613375.0,1906100.0,3.0,3.0,STRONG BUY - Institutional accumulation,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,5.0,0.0,90.0,27.0
RKLZ,,,,,,,,,,,,,,,,,,,,,,,,,4.24,8.036,,,False,False,False,-47.235,,,0.0,3.0,AVOID,-3.443,-3.451,0.009,True,False,True,True,True,1.0,2.0,3.0,STRONG BUY - Fresh crossover (1 days ago),23.842,True,False,False,Oversold,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",4.24,5.077,False,False,True,11896600.0,4767105.0,2.496,10580025.0,8905540.0,1.0,3.0,"AVOID - Below VWMA, weak support",0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,5.0,33.3,33.3,5.0,0.0,35.0,10.5
RLAY,"Relay Therapeutics, Inc.",-41.214,0.18,-1549.883,-8583.169,0.18,7.14,100.0,inf,-0.0,0.64,-40.014,inf,-23.82,0.0,48.937,inf,169.69206,0.064,0.034,74.362,0.971,-34.551,-39.075,8.18,8.167,7.439,4.601,True,True,True,0.153,9.961,77.783,3.0,3.0,BUY - Ideal pullback entry,0.306,0.358,-0.052,False,True,False,False,False,,1.0,3.0,AVOID - Bearish momentum,53.803,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,8.18,8.173,True,True,True,1570200.0,2274255.0,0.69,3504775.0,1323280.0,3.0,3.0,STRONG BUY - Institutional accumulation,0.0,35.0,0.0,85.0,46.7,100.0,5.0,33.3,0.0,100.0,100.0,5.0,31.0,81.667,46.2
RLMD,"Relmada Therapeutics, Inc.",-157.483,-1.0,2.0,-1.0,-1.0,-1.0,100.0,inf,-0.0,0.648,-81.986,inf,-24.957,0.0,0.0,inf,0,0.0,0.0,64.711,,-82.563,-92.572,4.37,4.343,3.734,1.574,True,True,True,0.622,17.039,177.709,3.0,3.0,BUY - Ideal pullback entry,0.214,0.24,-0.025,False,True,False,False,False,,1.0,3.0,AVOID - Bearish momentum,53.241,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,4.37,4.302,True,False,True,983400.0,953565.0,1.031,1182480.0,542400.0,2.0,3.0,BUY - Good volume support,0.0,15.0,0.0,85.0,20.0,100.0,5.0,33.3,0.0,100.0,66.7,5.0,23.0,76.667,39.1
RLYB,Rallybio Corporation,-70.668,0.494,-23.447,-1.0,0.494,22.953,100.0,,,0.863,-49.97,inf,-193.363,0.0,0.0,inf,44.330894,0.001,0.005,,,-43.958,-47.099,0.707,0.726,0.674,0.51,True,True,True,-2.664,4.843,38.554,3.0,3.0,STRONG BUY - At MA support,0.01,0.021,-0.011,False,True,False,True,False,,1.0,3.0,AVOID - Bearish momentum,50.585,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,0.707,0.731,False,False,False,55900.0,200465.0,0.279,145675.0,199160.0,0.0,3.0,"AVOID - Below VWMA, weak support",0.0,0.0,0.0,50.0,13.3,100.0,5.0,33.3,0.0,100.0,0.0,0.0,12.0,61.667,26.9
RMBI,"Richmond Mutual Bancorporation, Inc.",0.0,3.242,28.415,24.067,3.242,8.731,47.613,0.0,13.682,0.823,0.642,13.217,6.928,-1.73,-0.227,-7.638,3.0223942,1.965,1.958,152.411,0.962,0.798,7.142,14.01,14.086,13.57,13.509,True,True,True,-0.536,3.243,3.712,3.0,3.0,BUY - Ideal pullback entry,0.133,0.178,-0.045,False,True,False,False,False,,1.0,3.0,AVOID - Bearish momentum,52.066,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,14.01,14.189,False,True,True,7800.0,22445.0,0.348,38633.333,10516.667,2.0,3.0,"AVOID - Below VWMA, weak support",24.0,15.0,45.0,15.0,73.3,100.0,5.0,33.3,0.0,100.0,66.7,5.0,32.0,76.667,45.4
RMBS,Rambus Inc.,10.479,5.126,127.879,33.857,5.126,45.675,100.0,126.438,10.109,1.673,14.292,47.276,1.683,114.169,19.242,0.414,15.751945,0.029,0.003,111.167,0.772,10.862,13.447,99.28,97.119,98.518,75.793,True,True,True,2.225,0.773,30.989,3.0,3.0,BUY - Ideal pullback entry,-0.786,-0.879,0.093,True,False,True,True,True,1.0,2.0,3.0,STRONG BUY - Fresh crossover (1 days ago),54.677,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,99.28,96.906,True,False,True,1597100.0,1272250.0,1.255,1464500.0,753020.0,2.0,3.0,BUY - Good volume support,36.0,90.0,30.0,80.0,86.7,100.0,5.0,66.7,5.0,100.0,66.7,5.0,62.0,88.333,69.9
RMCF,"Rocky Mountain Chocolate Factory, Inc.",-35.613,3.372,-70.879,-18.097,3.372,9.863,100.0,-13.088,-0.0,0.507,-29.752,inf,-34.106,0.0,0.102,inf,0.5985721,0.678,0.402,169.177,1.326,-21.427,-33.506,1.93,1.707,1.674,1.51,True,True,True,13.064,15.279,27.785,3.0,3.0,WAIT - Extended above MA,0.073,0.042,0.03,True,True,True,False,True,8.0,3.0,3.0,HOLD - Bullish but watch for weakening,61.951,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,1.93,1.777,True,True,False,27900.0,39440.0,0.707,59480.0,65275.0,2.0,3.0,HOLD - Above VWMA but watch volume,8.0,0.0,20.0,45.0,60.0,100.0,0.0,100.0,0.0,100.0,66.7,0.0,24.0,80.0,40.8
RMCO,Royalty Management Holding Corporation,-5.856,4.724,-2785.288,-585.959,4.724,17.201,100.0,-2.307,-0.0,-0.216,-0.76,inf,-0.245,0.0,112.46,inf,12.277288,0.055,0.013,-456.227,0.953,-9.278,-13.22,3.08,2.576,2.79,1.862,True,True,True,19.563,10.389,65.374,3.0,3.0,WAIT - Extended above MA,0.099,0.003,0.096,True,True,True,False,False,,3.0,3.0,HOLD - Bullish but watch for weakening,64.283,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,3.08,2.588,True,True,True,22200.0,31965.0,0.695,35671.429,16800.0,3.0,3.0,STRONG BUY - Institutional accumulation,8.0,35.0,0.0,55.0,26.7,100.0,0.0,100.0,0.0,100.0,100.0,5.0,24.0,90.0,43.8
RMCOW,Royalty Management Holding Corporation,-5.856,4.724,-2785.288,-585.959,4.724,17.201,100.0,-2.307,-0.0,-0.216,-0.76,inf,-99617262.424,0.0,112.46,inf,0,0.055,0.0,-456.227,0.953,-9.278,-13.22,0.115,,,,False,False,False,,,,0.0,3.0,AVOID,,,,,,,,,,0.0,,N/A,,,,,,0.0,,N/A,,,,,,,,,,,0.0,,N/A,8.0,35.0,0.0,55.0,26.7,0.0,5.0,0.0,0.0,0.0,0.0,0.0,24.0,5.0,18.3
RMNI,"Rimini Street, Inc.",11.511,27.204,-80.305,-1.009,27.204,52.865,100.0,6.059,1.012,1.207,-9.211,8.261,-10.403,0.0,4.619,inf,0.8253573,-2.447,0.277,116.418,1.203,3.93,-17.127,3.8,4.022,4.026,3.971,False,False,True,-5.526,-5.621,-4.316,1.0,3.0,AVOID,-0.044,-0.022,-0.022,False,False,False,False,False,,0.0,3.0,AVOID - Bearish momentum,36.692,True,False,False,Bearish,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",3.8,4.036,False,False,False,254800.0,265570.0,0.959,201375.0,251120.0,0.0,3.0,"AVOID - Below VWMA, weak support",12.0,0.0,50.0,70.0,100.0,33.3,0.0,0.0,0.0,33.3,0.0,0.0,42.0,16.667,34.4
RMR,The RMR Group Inc.,17.1,15.382,-13.444,3.676,15.382,5.555,-13.951,11.607,16.55,2.636,2.512,14.689,7.241,-20.63,-5.602,-0.712,1.3115219,0.859,0.84,409.729,-1.103,6.883,17.636,15.13,15.29,15.246,15.222,False,False,True,-1.046,-0.759,-0.602,1.0,3.0,AVOID,-0.089,-0.048,-0.041,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,47.685,True,False,True,Bearish,2.0,3.0,STRONG BUY - Ideal zone,15.13,15.295,False,False,False,189600.0,193455.0,0.98,119450.0,177871.429,0.0,3.0,"AVOID - Below VWMA, weak support",36.0,0.0,65.0,65.0,73.3,33.3,5.0,0.0,0.0,66.7,0.0,0.0,46.0,28.333,40.7
RMSG,Real Messenger Corporation,-261.847,0.0,-49.566,-1.0,0.0,49.566,100.0,-35.378,-0.0,1.088,-202.424,inf,-48.955,0.0,0.0,inf,0,-0.064,0.034,,1.059,-450.995,-3597.773,1.36,1.698,1.926,2.214,False,False,False,-19.894,-29.385,-38.564,0.0,3.0,AVOID,-0.169,-0.143,-0.027,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,31.503,True,False,False,Bearish,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",1.36,1.597,False,False,True,17800.0,14925.0,1.193,20780.0,14000.0,1.0,3.0,"AVOID - Below VWMA, weak support",0.0,0.0,0.0,45.0,53.3,0.0,0.0,0.0,0.0,33.3,33.3,5.0,17.0,16.667,16.9
RMSGW,Real Messenger Corporation,-261.847,0.0,-49.566,-1.0,0.0,49.566,100.0,-35.378,-0.0,1.088,-202.424,inf,-5275640625.0,0.0,0.0,inf,0,-0.064,0.0,,1.059,-450.995,-3597.773,0.064,,,,False,False,False,,,,0.0,3.0,AVOID,,,,,,,,,,0.0,,N/A,,,,,,0.0,,N/A,,,,,,,,,,,0.0,,N/A,0.0,0.0,0.0,45.0,53.3,0.0,5.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,13.4
RMTI,"Rockwell Medical, Inc.",-24.468,8.586,-117.603,-12.073,8.586,13.94,100.0,0.485,-0.0,0.924,-0.92,inf,-1.411,0.0,17.897,inf,0.45011842,0.636,0.398,-664.792,0.642,-31.112,-390.718,0.86,0.878,0.953,1.093,False,False,False,-2.05,-9.759,-21.317,0.0,3.0,AVOID,-0.039,-0.042,0.004,True,False,True,True,True,2.0,2.0,3.0,STRONG BUY - Fresh crossover (2 days ago),45.617,True,False,True,Bearish,2.0,3.0,STRONG BUY - Ideal zone,0.86,0.867,False,False,True,162400.0,245635.0,0.661,246500.0,189425.0,1.0,3.0,"AVOID - Below VWMA, weak support",12.0,25.0,20.0,45.0,26.7,0.0,5.0,66.7,5.0,66.7,33.3,5.0,25.0,46.667,31.5
RNA,"Avidity Biosciences, Inc.",-33.112,0.61,-1463.93,-2354.639,0.61,12.801,-1.0,,-0.0,0.788,-51.277,inf,-2.967,0.0,5.326,inf,520.59235,0.014,0.001,95.543,1.028,-30.781,-35.005,72.1,71.894,69.754,44.629,True,True,True,0.286,3.363,61.553,3.0,3.0,BUY - Ideal pullback entry,0.912,1.22,-0.308,False,True,False,True,False,,1.0,3.0,AVOID - Bearish momentum,71.417,False,True,False,Overbought,1.0,3.0,"WAIT - Overbought, pullback likely",72.1,71.867,True,True,True,2806400.0,2184080.0,1.285,2560466.667,1449783.333,3.0,3.0,STRONG BUY - Institutional accumulation,0.0,0.0,0.0,40.0,60.0,100.0,5.0,33.3,0.0,33.3,100.0,5.0,17.0,68.333,32.4
RNAC,"Cartesian Therapeutics, Inc.",-30.489,4.39,-1488.741,-337.313,4.39,7.868,100.0,inf,-0.372,0.58,-25.381,inf,-44.045,0.0,-22.952,inf,161.12225,-0.032,0.08,42.322,1.21,-27.144,27.067,6.76,7.323,7.561,10.2,False,False,False,-7.688,-10.591,-33.728,0.0,3.0,AVOID,-0.25,-0.213,-0.037,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,43.652,True,False,True,Bearish,2.0,3.0,BUY - Acceptable zone,6.76,7.432,False,False,True,216100.0,253590.0,0.852,349033.333,181866.667,1.0,3.0,"AVOID - Below VWMA, weak support",36.0,0.0,0.0,85.0,33.3,0.0,0.0,0.0,0.0,66.7,33.3,5.0,31.0,23.333,28.7
RNAZ,"TransCode Therapeutics, Inc.",-670.698,0.0,-82.425,-1.0,0.0,82.425,100.0,-564.526,-0.0,0.878,-324.099,inf,-246.921,0.0,0.0,inf,0,0.023,0.006,79.724,1.002,-176.127,1981.245,7.4,8.08,9.234,10.373,False,False,False,-8.414,-19.865,-28.663,0.0,3.0,AVOID,-0.701,-0.628,-0.073,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,41.615,True,False,True,Bearish,2.0,3.0,BUY - Acceptable zone,7.4,7.684,False,False,True,21300.0,28810.0,0.739,29166.667,15880.0,1.0,3.0,"AVOID - Below VWMA, weak support",28.0,0.0,0.0,45.0,60.0,0.0,0.0,0.0,0.0,66.7,33.3,5.0,25.0,23.333,24.5
RNEM,,,,,,,,,,,,,,,,,,,,,,,,,55.821,55.208,55.052,53.43,True,True,True,1.109,1.398,4.476,3.0,3.0,BUY - Ideal pullback entry,0.178,0.138,0.04,True,True,True,True,True,8.0,3.0,3.0,BUY - Momentum building,59.463,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,55.821,55.176,True,True,False,700.0,770.0,0.909,616.667,1133.333,2.0,3.0,HOLD - Above VWMA but watch volume,0.0,0.0,0.0,0.0,0.0,100.0,5.0,100.0,0.0,100.0,66.7,0.0,0.0,85.0,25.5
RNGT,,,,,,,,,,,,,,,,,,,,,,,,,9.99,9.987,,,False,False,False,0.025,,,0.0,3.0,AVOID,-0.006,-0.006,0.0,True,False,True,True,True,1.0,2.0,3.0,STRONG BUY - Fresh crossover (1 days ago),51.914,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,9.99,9.984,True,False,True,5000.0,60475.0,0.083,1900.0,1200.0,2.0,3.0,BUY - Good volume support,0.0,0.0,0.0,0.0,0.0,0.0,5.0,66.7,5.0,100.0,66.7,5.0,0.0,58.333,17.5
RNGTU,,,,,,,,,,,,,,,,,,,,,,,,,10.14,10.194,10.198,,False,False,False,-0.532,-0.57,,0.0,3.0,AVOID,-0.009,-0.005,-0.004,False,False,False,False,False,,0.0,3.0,AVOID - Bearish momentum,41.695,True,False,True,Bearish,2.0,3.0,BUY - Acceptable zone,10.14,10.228,False,False,True,3200.0,4340.0,0.737,15100.0,1700.0,1.0,3.0,"AVOID - Below VWMA, weak support",0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,66.7,33.3,5.0,0.0,28.333,8.5
RNGTW,,,,,,,,,,,,,,,,,,,,,,,,,0.32,,,,False,False,False,,,,0.0,3.0,AVOID,0.001,0.001,0.0,True,True,True,False,True,6.0,3.0,3.0,HOLD - Bullish but watch for weakening,,,,,,0.0,,N/A,,,,,,,,,,,0.0,,N/A,0.0,0.0,0.0,0.0,0.0,0.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,25.0,7.5
RNIN,,,,,,,,,,,,,,,,,,,,,,,,,27.826,27.912,27.394,,True,False,False,-0.307,1.578,,1.0,3.0,AVOID,0.112,0.17,-0.058,False,True,False,True,False,,1.0,3.0,AVOID - Bearish momentum,52.747,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,27.826,27.936,False,False,True,1000.0,4320.0,0.231,4425.0,2540.0,1.0,3.0,"AVOID - Below VWMA, weak support",0.0,0.0,0.0,0.0,0.0,33.3,5.0,33.3,0.0,100.0,33.3,5.0,0.0,51.667,15.5
RNRG,,,,,,,,,,,,,,,,,,,,,,,,,33.883,33.1,33.084,29.754,True,True,True,2.367,2.414,13.878,3.0,3.0,BUY - Ideal pullback entry,0.115,0.046,0.069,True,True,True,True,True,5.0,3.0,3.0,STRONG BUY - Fresh crossover (5 days ago),64.228,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,33.883,33.06,True,True,False,5900.0,3660.0,1.612,3000.0,9975.0,2.0,3.0,HOLD - Above VWMA but watch volume,0.0,0.0,0.0,0.0,0.0,100.0,5.0,100.0,5.0,100.0,66.7,0.0,0.0,90.0,27.0
RNTX,Rein Therapeutics Inc.,-71.122,0.0,-100.0,-1.0,0.0,100.0,100.0,inf,2.401,0.687,-59.319,inf,-191.378,0.0,0.0,inf,0,0.0,0.0,,1.002,-57.715,-260.788,1.25,1.348,1.404,1.494,False,False,False,-7.27,-10.975,-16.337,0.0,3.0,AVOID,-0.064,-0.039,-0.025,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,45.052,True,False,True,Bearish,2.0,3.0,STRONG BUY - Ideal zone,1.25,1.352,False,False,False,174700.0,265415.0,0.658,262766.667,325420.0,0.0,3.0,"AVOID - Below VWMA, weak support",0.0,0.0,0.0,80.0,26.7,0.0,0.0,0.0,0.0,66.7,0.0,0.0,20.0,13.333,18.0
RNW,ReNew Energy Global Plc,7.165,0.139,-2.827,0.652,0.139,2.917,100.0,1.03,54.246,-17.875,0.436,21.704,264.753,0.0,17.818,inf,0.017382152,6.96,508.319,-684.164,-0.175,-0.137,-0.533,5.86,6.229,7.007,7.078,False,False,False,-5.916,-16.372,-17.212,0.0,3.0,AVOID,-0.475,-0.492,0.017,True,False,True,True,True,1.0,2.0,3.0,STRONG BUY - Fresh crossover (1 days ago),37.586,True,False,False,Bearish,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",5.86,5.701,True,False,False,1198400.0,2079590.0,0.576,1205300.0,3749300.0,1.0,3.0,HOLD - Above VWMA but watch volume,0.0,25.0,60.0,30.0,0.0,0.0,0.0,66.7,5.0,33.3,33.3,0.0,23.0,30.0,25.1
RNWWW,ReNew Energy Global Plc,7.165,0.139,-2.827,0.652,0.139,2.917,100.0,1.03,54.246,-17.875,0.436,inf,54485714285714.28,0.0,17.818,inf,0,6.96,0.0,-684.164,-0.175,-0.137,-0.533,0.007,0.009,0.012,0.085,False,False,False,-19.075,-43.457,-91.736,0.0,3.0,AVOID,-0.002,-0.002,0.0,True,False,True,False,False,,2.0,3.0,HOLD - Bullish but watch for weakening,44.512,True,False,True,Bearish,2.0,3.0,BUY - Acceptable zone,0.007,0.009,False,False,False,2200.0,122045.0,0.018,40500.0,302050.0,0.0,3.0,"AVOID - Below VWMA, weak support",0.0,25.0,20.0,60.0,0.0,0.0,0.0,66.7,0.0,66.7,0.0,0.0,21.0,26.667,22.7
RNXT,"RenovoRx, Inc.",-1418.093,0.099,-0.099,-1.0,0.099,0.0,100.0,,-0.0,0.967,-601.228,inf,-28.795,0.0,0.0,inf,32.984924,-0.093,0.009,103.665,,-135.28,-493.204,0.835,0.907,0.937,1.103,False,False,False,-7.898,-10.901,-24.332,0.0,3.0,AVOID,-0.025,-0.02,-0.005,False,False,False,False,False,,0.0,3.0,AVOID - Bearish momentum,42.774,True,False,True,Bearish,2.0,3.0,BUY - Acceptable zone,0.835,0.897,False,False,False,220000.0,194625.0,1.13,188633.333,229600.0,0.0,3.0,"AVOID - Below VWMA, weak support",0.0,0.0,0.0,55.0,46.7,0.0,0.0,0.0,0.0,66.7,0.0,0.0,18.0,13.333,16.6
ROAD,"Construction Partners, Inc.",8.944,4.163,-0.877,3.511,4.163,15.494,100.0,2.654,24.339,2.796,6.6,60.957,1.893,65.245,29.277,0.934,2.254347,2.944,0.314,150.688,-1.469,3.858,10.278,112.16,109.215,109.806,105.47,True,True,True,2.697,2.143,6.343,3.0,3.0,BUY - Ideal pullback entry,0.621,0.345,0.276,True,True,True,True,False,,3.0,3.0,BUY - Momentum building,55.143,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,112.16,109.298,True,True,True,275600.0,488220.0,0.564,440460.0,384900.0,3.0,3.0,STRONG BUY - Institutional accumulation,8.0,85.0,40.0,60.0,73.3,100.0,5.0,100.0,0.0,100.0,100.0,5.0,50.0,95.0,63.5
ROBT,,,,,,,,,,,,,,,,,,,,,,,,,52.461,52.79,52.917,48.771,False,True,True,-0.623,-0.861,7.566,2.0,3.0,WAIT - Partial trend,-0.076,-0.065,-0.011,False,False,False,True,True,7.0,0.0,3.0,AVOID - Bearish momentum,49.535,True,False,True,Bearish,2.0,3.0,STRONG BUY - Ideal zone,52.461,52.786,False,False,False,53700.0,63170.0,0.85,48325.0,69980.0,0.0,3.0,"AVOID - Below VWMA, weak support",0.0,0.0,0.0,0.0,0.0,66.7,5.0,0.0,0.0,66.7,0.0,0.0,0.0,38.333,11.5
ROCK,"Gibraltar Industries, Inc.",13.771,9.712,60.477,8.148,9.712,18.658,100.0,,21.035,1.277,10.931,11.242,9.272,25.072,-0.778,0.448,1.0704273,0.051,0.031,112.374,0.836,8.061,11.472,50.14,50.11,54.394,59.157,False,False,False,0.06,-7.821,-15.242,0.0,3.0,AVOID,-0.922,-1.247,0.325,True,False,True,False,False,,2.0,3.0,HOLD - Bullish but watch for weakening,45.558,True,False,True,Bearish,2.0,3.0,STRONG BUY - Ideal zone,50.14,50.147,False,False,False,186600.0,260940.0,0.715,167800.0,332940.0,0.0,3.0,"AVOID - Below VWMA, weak support",12.0,65.0,95.0,70.0,100.0,0.0,5.0,66.7,0.0,66.7,0.0,0.0,64.0,31.667,54.3
ROE,,,,,,,,,,,,,,,,,,,,,,,,,35.74,35.491,34.892,32.359,True,True,True,0.702,2.43,10.45,3.0,3.0,BUY - Ideal pullback entry,0.242,0.264,-0.023,False,True,False,True,True,8.0,1.0,3.0,AVOID - Bearish momentum,57.05,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,35.74,35.663,True,True,True,659000.0,44995.0,14.646,118866.667,8500.0,3.0,3.0,STRONG BUY - Institutional accumulation,0.0,0.0,0.0,0.0,0.0,100.0,5.0,33.3,0.0,100.0,100.0,5.0,0.0,81.667,24.5
ROIV,Roivant Sciences Ltd.,-23.711,0.382,1186.72,3167.335,0.382,22.547,100.0,,-7.068,-1.346,-2.381,inf,-1.128,0.0,-19.303,inf,750.2647,0.017,0.007,490.781,1.067,24.961,25.178,21.93,21.791,20.731,14.222,True,True,True,0.64,5.783,54.193,3.0,3.0,BUY - Ideal pullback entry,0.428,0.564,-0.136,False,True,False,True,False,,1.0,3.0,AVOID - Bearish momentum,55.411,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,21.93,21.935,False,True,True,6893100.0,8289855.0,0.832,7762800.0,5274725.0,2.0,3.0,"AVOID - Below VWMA, weak support",60.0,15.0,0.0,50.0,60.0,100.0,5.0,33.3,0.0,100.0,66.7,5.0,37.0,76.667,48.9
ROKU,"Roku, Inc.",-13.974,5.442,-119.317,-13.146,5.442,47.774,100.0,-530.82,-7.859,-0.652,-3.036,inf,-0.91,0.0,14.158,inf,3.5355883,0.254,0.042,-164.611,-0.016,-6.292,-10.886,108.72,107.535,102.542,87.611,True,True,True,1.102,6.025,24.093,3.0,3.0,BUY - Ideal pullback entry,2.669,2.854,-0.184,False,True,False,False,False,,1.0,3.0,AVOID - Bearish momentum,56.189,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,108.72,106.899,True,True,False,1947200.0,2870855.0,0.678,1828520.0,2321300.0,2.0,3.0,HOLD - Above VWMA but watch volume,12.0,15.0,10.0,45.0,0.0,100.0,5.0,33.3,0.0,100.0,66.7,0.0,17.0,71.667,33.4
ROMA,Roma Green Finance Limited,47.986,217.629,-21371.953,-98.0,217.629,44.25,100.0,inf,-0.004,1.038,-43.699,inf,-32.449,0.0,-4.965,inf,7.468296,0.0,0.0,,1.0,-18.793,72.862,1.6,2.2,2.514,2.482,False,False,True,-27.264,-36.353,-35.547,1.0,3.0,AVOID,-0.242,-0.18,-0.063,False,False,False,False,False,,0.0,3.0,AVOID - Bearish momentum,20.414,True,False,False,Oversold,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",1.6,2.073,False,False,True,9100.0,8125.0,1.12,36700.0,9825.0,1.0,3.0,"AVOID - Below VWMA, weak support",68.0,0.0,0.0,75.0,53.3,33.3,0.0,0.0,0.0,33.3,33.3,5.0,40.0,26.667,36.0
ROOT,"Root, Inc.",-7.232,220.167,-9314.315,-41.851,220.167,100.0,100.0,0.0,0.0,0.483,2.293,21.101,3.181,0.0,50.461,inf,0.76001203,1.208,0.206,595.146,0.929,-17.756,-55.046,70.9,77.291,78.713,108.29,False,False,False,-8.269,-9.926,-34.527,0.0,3.0,AVOID,-2.171,-1.602,-0.569,False,False,False,False,False,,0.0,3.0,AVOID - Bearish momentum,37.278,True,False,False,Bearish,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",70.9,77.102,False,False,False,303900.0,252035.0,1.206,216100.0,293633.333,0.0,3.0,"AVOID - Below VWMA, weak support",12.0,35.0,40.0,45.0,60.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,36.0,6.667,27.2
ROP,"Roper Technologies, Inc.",7.262,58.843,2029.808,43.006,58.843,100.0,84.162,7.704,21.243,0.831,5.5,29.948,3.312,9.737,13.347,3.076,6.057864,0.44,0.164,147.305,0.648,8.254,14.925,434.54,446.499,449.276,521.397,False,False,False,-2.678,-3.28,-16.658,0.0,3.0,AVOID,-1.813,-1.666,-0.147,False,False,False,False,False,,0.0,3.0,AVOID - Bearish momentum,33.726,True,False,False,Bearish,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",434.54,446.251,False,False,False,914300.0,1086495.0,0.842,525950.0,1017780.0,0.0,3.0,"AVOID - Below VWMA, weak support",28.0,45.0,10.0,80.0,60.0,0.0,5.0,0.0,0.0,33.3,0.0,0.0,43.0,11.667,33.6
ROST,"Ross Stores, Inc.",24.617,3.303,15.903,9.061,3.303,6.423,74.612,40.79,24.171,1.153,14.62,28.598,3.537,9.082,3.757,3.149,2.6980937,1.167,0.096,78.292,0.553,12.912,39.965,182.74,180.978,170.869,148.101,True,True,True,0.974,6.947,23.389,3.0,3.0,BUY - Ideal pullback entry,2.919,3.712,-0.794,False,True,False,True,False,,1.0,3.0,AVOID - Bearish momentum,65.258,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,182.74,181.069,True,True,False,2566400.0,2494710.0,1.029,1484900.0,2483316.667,2.0,3.0,HOLD - Above VWMA but watch volume,64.0,30.0,20.0,100.0,60.0,100.0,5.0,33.3,0.0,100.0,66.7,0.0,55.0,71.667,60.0
