ticker,longName,ROCE (3yr avg),NFAT (3yr avg),SSGR,Av NPM (over 3 years),Av NFA/T (over 3 years),Av Dep%NFA (over 3 years),Av Retention ratio (over 3 years),Interest coverage,tax %,cCFO/cPAT,p/a,p/e,EY,Earnings Growth 5yr cagr,Sales Growth 5yr cagr,PEG,p/s,d/e,d/e_market,FCF%,FCF/CFO,3-5yr Average ROA (%),3-5yr Average ROE (%),moving_averages.current_price,moving_averages.SMA_20,moving_averages.SMA_50,moving_averages.SMA_200,moving_averages.above_50,moving_averages.above_200,moving_averages.golden_cross,moving_averages.dist_from_20,moving_averages.dist_from_50,moving_averages.dist_from_200,moving_averages.score,moving_averages.max_score,moving_averages.signal,macd.MACD,macd.MACD_signal,macd.MACD_hist,macd.bullish_crossover,macd.above_zero,macd.histogram_positive,macd.histogram_growing,macd.recent_crossover,macd.crossover_days_ago,macd.score,macd.max_score,macd.signal,rsi.RSI,rsi.not_overbought,rsi.above_50,rsi.in_sweet_spot,rsi.zone,rsi.score,rsi.max_score,rsi.signal,vwma.current_price,vwma.VWMA,vwma.above_vwma,vwma.vwma_rising,vwma.volume_pattern_bullish,vwma.current_volume,vwma.avg_volume,vwma.volume_ratio,vwma.avg_volume_up_days,vwma.avg_volume_down_days,vwma.score,vwma.max_score,vwma.signal,profitability_pct,growth_pct,valuation_pct,financial_health_pct,cashflow_quality_pct,ma_pct,ma_distance_bonus,macd_pct,macd_crossover_bonus,rsi_pct,vwma_pct,vwma_volume_bonus,fundamental_total_score,technical_total_score,combined_score
CLRB,"Cellectar Biosciences, Inc.",-104.726,0.0,-18.442,-1.0,0.0,18.442,100.0,inf,-0.148,0.892,-369.187,inf,-392.319,0.0,0.0,inf,0.0,-0.033,0.043,106.966,0.998,-181.123,533.34,2.68,3.415,3.58,6.266,False,False,False,-21.534,-25.135,-57.229,0.0,3.0,AVOID,-0.175,-0.074,-0.101,False,False,False,False,False,,0.0,3.0,AVOID - Bearish momentum,31.626,True,False,False,Bearish,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",2.68,3.245,False,False,False,70600.0,59340.0,1.19,62100.0,81687.5,0.0,3.0,"AVOID - Below VWMA, weak support",28.0,0.0,0.0,85.0,73.3,0.0,0.0,0.0,0.0,33.3,0.0,0.0,35.0,6.667,26.5
CLRO,"ClearOne, Inc.",-21.395,11.495,-109.268,-0.111,11.495,85.231,1878.731,,-1.756,12.033,-17.72,inf,-74.791,0.0,-26.747,inf,1.055,0.017,0.064,71.491,1.103,13.293,15.89,5.37,5.214,5.264,6.374,True,False,False,2.992,2.018,-15.757,1.0,3.0,AVOID,0.068,0.065,0.003,True,True,True,False,False,,3.0,3.0,HOLD - Bullish but watch for weakening,51.278,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,5.37,5.809,False,False,True,1900.0,13780.0,0.138,35900.0,10000.0,1.0,3.0,"AVOID - Below VWMA, weak support",32.0,0.0,20.0,45.0,86.7,33.3,5.0,100.0,0.0,100.0,33.3,5.0,34.0,65.0,43.3
CLSK,"CleanSpark, Inc.",-4.028,0.432,-32.352,-24.313,0.432,21.868,99.805,-9.443,9.691,-27.505,18.57,10.741,11.854,0.0,79.942,inf,4.197,0.468,0.268,-280.934,1.74,-16.729,-18.778,12.03,13.16,15.239,11.456,False,True,True,-8.59,-21.06,5.01,2.0,3.0,WAIT - Partial trend,-0.61,-0.445,-0.165,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,43.066,True,False,True,Bearish,2.0,3.0,BUY - Acceptable zone,12.03,13.246,False,True,False,27707400.0,35801950.0,0.774,27543500.0,31568266.667,1.0,3.0,"AVOID - Below VWMA, weak support",0.0,35.0,50.0,55.0,26.7,66.7,0.0,0.0,0.0,66.7,33.3,0.0,32.0,38.333,33.9
CLST,"Catalyst Bancorp, Inc.",0.0,1.223,-26.163,-15.867,1.223,6.749,100.0,0.0,22.445,-20.043,-1.14,26.431,-4.898,0.0,-15.78,inf,5.595,0.113,0.152,-88.767,,0.131,0.4,15.33,15.121,14.435,12.771,True,True,True,1.38,6.203,20.041,3.0,3.0,BUY - Ideal pullback entry,0.227,0.252,-0.025,False,True,False,True,False,,1.0,3.0,AVOID - Bearish momentum,68.808,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,15.33,15.117,True,True,True,9100.0,5925.0,1.536,7060.0,5875.0,3.0,3.0,STRONG BUY - Institutional accumulation,0.0,0.0,10.0,70.0,0.0,100.0,5.0,33.3,0.0,100.0,100.0,5.0,16.0,81.667,35.7
CLWT,Euro Tech Holdings Company Limited,6.541,42.195,54.82,5.81,42.195,18.882,30.065,387.0,7.852,0.858,3.318,11.9,8.098,,-10.404,,0.597,0.006,0.01,105.722,0.994,5.315,7.549,1.19,1.135,1.175,1.22,True,False,False,4.846,1.242,-2.483,1.0,3.0,AVOID,0.009,-0.002,0.011,True,True,True,False,False,,3.0,3.0,HOLD - Bullish but watch for weakening,54.113,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,1.19,1.117,True,False,False,4000.0,154465.0,0.026,9160.0,9250.0,1.0,3.0,HOLD - Above VWMA but watch volume,12.0,15.0,65.0,75.0,73.3,33.3,5.0,100.0,0.0,100.0,33.3,0.0,45.0,60.0,49.5
CLYM,Climb Bio Inc,-28.913,0.0,-0.0,-1.0,0.0,0.0,100.0,inf,-0.0,0.543,-66.894,inf,-36.163,0.0,0.0,inf,0.0,0.005,0.003,21.059,1.019,-28.986,-30.151,4.28,2.502,2.176,1.702,True,True,True,71.063,96.709,151.506,3.0,3.0,WAIT - Extended above MA,0.622,0.339,0.282,True,True,True,False,True,10.0,3.0,3.0,HOLD - Bullish but watch for weakening,78.263,False,True,False,Overbought,1.0,3.0,"WAIT - Overbought, pullback likely",4.28,3.596,True,True,True,1365400.0,2435060.0,0.561,5826442.857,2279900.0,3.0,3.0,STRONG BUY - Institutional accumulation,0.0,0.0,0.0,85.0,33.3,100.0,0.0,100.0,0.0,33.3,100.0,5.0,22.0,76.667,38.4
CMBM,Cambium Networks Corporation,-5.074,18.04,-150.381,-5.738,18.04,46.867,100.0,-24.139,-21.642,-54.62,-28.731,inf,-169.206,0.0,-7.527,inf,0.266,0.218,0.693,36.395,1.856,0.598,4.803,1.62,1.829,1.843,0.918,False,True,True,-11.427,-12.114,76.387,2.0,3.0,WAIT - Partial trend,-0.122,-0.074,-0.048,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,43.974,True,False,True,Bearish,2.0,3.0,BUY - Acceptable zone,1.62,1.85,False,False,False,381400.0,1506880.0,0.253,564866.667,666040.0,0.0,3.0,"AVOID - Below VWMA, weak support",12.0,0.0,20.0,25.0,33.3,66.7,0.0,0.0,0.0,66.7,0.0,0.0,17.0,33.333,21.9
CMCO,Columbus McKinnon Corporation,5.069,9.632,-3.113,3.08,9.632,44.914,140.911,1.683,6.667,2.052,-0.281,133.0,-1.034,0.0,2.035,inf,0.508,0.613,1.089,-471.02,0.264,2.754,5.732,17.29,16.933,15.931,15.479,True,True,True,2.111,8.528,11.701,3.0,3.0,BUY - Ideal pullback entry,0.524,0.542,-0.018,False,True,False,False,False,,1.0,3.0,AVOID - Bearish momentum,58.289,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,17.29,16.967,True,True,True,319100.0,220370.0,1.448,280733.333,202350.0,3.0,3.0,STRONG BUY - Institutional accumulation,12.0,0.0,20.0,20.0,40.0,100.0,5.0,33.3,0.0,100.0,100.0,5.0,17.0,81.667,36.4
CMCSA,Comcast Corporation,8.915,2.118,-14.065,10.055,2.118,24.784,50.337,5.636,14.973,2.186,6.115,4.912,15.066,11.028,2.061,0.445,0.885,1.198,0.922,77.464,0.307,3.955,12.437,29.57,27.662,28.071,32.218,True,False,False,6.898,5.339,-8.218,1.0,3.0,AVOID,0.478,0.061,0.417,True,True,True,False,False,,3.0,3.0,HOLD - Bullish but watch for weakening,61.805,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,29.57,28.092,True,True,False,91465600.0,43134785.0,2.12,52342316.667,55576600.0,2.0,3.0,HOLD - Above VWMA but watch volume,8.0,25.0,100.0,50.0,60.0,33.3,0.0,100.0,0.0,100.0,66.7,0.0,46.0,60.0,50.2
CMCT,Creative Media & Community Trust Corporation,0.831,0.0,0.0,-18.356,0.0,0.0,-13.004,0.421,-3.198,-1.57,-2.825,0.056,-833.326,0.0,11.047,inf,0.027,1.351,167.404,24.771,-0.629,-2.628,-5.699,3.19,3.856,5.624,6.883,False,False,False,-17.261,-43.283,-53.653,0.0,3.0,AVOID,-0.731,-0.64,-0.091,False,False,False,True,True,8.0,0.0,3.0,AVOID - Bearish momentum,42.612,True,False,True,Bearish,2.0,3.0,BUY - Acceptable zone,3.19,4.915,False,False,True,350300.0,1685080.0,0.208,604400.0,438100.0,1.0,3.0,"AVOID - Below VWMA, weak support",0.0,15.0,50.0,10.0,6.7,0.0,0.0,0.0,0.0,66.7,33.3,5.0,16.0,23.333,18.2
CME,CME Group Inc.,11.76,12.919,-80.087,56.319,12.919,80.553,0.064,24.434,22.363,1.043,2.718,26.049,3.634,9.901,9.339,2.631,15.197,0.128,0.035,102.005,0.915,1.787,10.975,269.09,272.607,271.029,268.541,False,True,True,-1.29,-0.716,0.204,2.0,3.0,WAIT - Partial trend,-0.7,-0.136,-0.565,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,46.125,True,False,True,Bearish,2.0,3.0,STRONG BUY - Ideal zone,269.09,272.079,False,False,False,4349900.0,2027365.0,2.146,2165560.0,2175875.0,0.0,3.0,"AVOID - Below VWMA, weak support",28.0,15.0,10.0,75.0,86.7,66.7,5.0,0.0,0.0,66.7,0.0,0.0,40.0,38.333,39.5
CMMB,Chemomab Therapeutics Ltd.,-110.949,0.0,-9.756,-1.0,0.0,9.756,100.0,inf,-0.0,0.916,-62.954,inf,-119.873,0.0,0.0,inf,0.0,0.019,0.028,,,-54.112,-64.816,1.89,2.375,2.72,3.938,False,False,False,-20.421,-30.515,-52.002,0.0,3.0,AVOID,-0.197,-0.147,-0.05,False,False,False,False,False,,0.0,3.0,AVOID - Bearish momentum,28.443,True,False,False,Oversold,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",1.89,2.331,False,False,False,138500.0,96610.0,1.434,75600.0,138442.857,0.0,3.0,"AVOID - Below VWMA, weak support",0.0,0.0,0.0,85.0,13.3,0.0,0.0,0.0,0.0,33.3,0.0,0.0,19.0,6.667,15.3
CMND,Clearmind Medicine Inc.,-136.414,0.0,-100.0,-1.0,0.0,100.0,-1.0,-158.871,-7.75,0.722,-88.265,inf,-127.868,0.0,0.0,inf,0.0,0.054,0.013,,1.021,-168.933,3311.64,2.74,4.687,19.667,35.031,False,False,False,-41.534,-86.068,-92.178,0.0,3.0,AVOID,-4.463,-5.309,0.846,True,False,True,True,False,,2.0,3.0,BUY - Momentum building,17.209,True,False,False,Oversold,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",2.74,4.765,False,False,False,76700.0,523619.65,0.146,167734.333,467950.833,0.0,3.0,"AVOID - Below VWMA, weak support",28.0,0.0,0.0,30.0,26.7,0.0,0.0,66.7,0.0,33.3,0.0,0.0,17.0,20.0,17.9
CMPR,Cimpress plc,14.862,9.011,-42.937,-0.108,9.011,41.965,100.0,2.012,86.745,-19.325,0.79,52.891,0.83,0.0,5.628,inf,0.52,-3.103,0.948,969.456,0.365,0.012,1.831,72.99,71.835,68.233,54.506,True,True,True,1.609,6.972,33.913,3.0,3.0,BUY - Ideal pullback entry,2.038,1.948,0.09,True,True,True,False,False,,3.0,3.0,HOLD - Bullish but watch for weakening,55.089,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,72.99,71.553,True,True,False,413400.0,192650.0,2.146,143716.667,250533.333,2.0,3.0,HOLD - Above VWMA but watch volume,12.0,0.0,20.0,30.0,33.3,100.0,5.0,100.0,0.0,100.0,66.7,0.0,18.0,85.0,38.1
CMPS,COMPASS Pathways plc,-59.382,0.0,-8.631,-1.0,0.0,8.631,100.0,-35.077,-1.038,0.892,-56.206,inf,-25.362,0.0,0.0,inf,0.0,0.143,0.053,,0.981,-43.5,-51.07,6.37,5.894,5.984,4.597,True,True,True,8.067,6.442,38.569,3.0,3.0,WAIT - Extended above MA,0.213,0.165,0.048,True,True,True,False,False,,3.0,3.0,HOLD - Bullish but watch for weakening,56.855,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,6.37,5.831,True,True,False,685800.0,1484385.0,0.462,1196860.0,1242125.0,2.0,3.0,HOLD - Above VWMA but watch volume,0.0,0.0,0.0,55.0,40.0,100.0,0.0,100.0,0.0,100.0,66.7,0.0,17.0,80.0,35.9
CMRC,"Commerce.com, Inc.",-20.141,21.413,-655.936,-26.386,21.413,85.292,-1.0,-5.225,-3.902,0.414,-6.087,inf,-7.882,0.0,14.834,inf,1.009,8.639,0.643,-83.363,0.608,-20.635,-166.883,4.22,4.477,4.636,4.971,False,False,False,-5.74,-8.973,-15.104,0.0,3.0,AVOID,-0.11,-0.084,-0.026,False,False,False,False,False,,0.0,3.0,AVOID - Bearish momentum,36.735,True,False,False,Bearish,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",4.22,4.464,False,False,False,852900.0,616495.0,1.383,582600.0,688466.667,0.0,3.0,"AVOID - Below VWMA, weak support",12.0,15.0,20.0,10.0,13.3,0.0,0.0,0.0,0.0,33.3,0.0,0.0,14.0,6.667,11.8
CMTL,Comtech Telecommunications Corp.,-10.435,6.073,-160.699,-18.161,6.073,38.428,110.856,-1.195,0.051,0.207,-17.021,inf,-156.462,0.0,0.903,inf,0.201,0.515,2.526,10.854,4.476,-6.604,-12.04,3.35,3.178,3.115,2.326,True,True,True,5.412,7.537,44.015,3.0,3.0,WAIT - Extended above MA,0.026,0.048,-0.022,False,True,False,True,False,,1.0,3.0,AVOID - Bearish momentum,55.45,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,3.35,3.229,True,False,False,259300.0,224835.0,1.153,282000.0,401125.0,1.0,3.0,HOLD - Above VWMA but watch volume,12.0,0.0,20.0,25.0,33.3,100.0,0.0,33.3,0.0,100.0,33.3,0.0,17.0,61.667,30.4
CNCK,Coincheck Group N.V.,-31.449,369.411,-1614.599,-1.061,369.411,54.782,398.151,-419.829,-7.418,-1.775,-12.04,inf,-4716.65,0.0,-17.831,inf,0.001,3.677,150.394,18.223,,-2.178,-12.402,2.24,4.093,3.955,5.156,False,False,False,-45.272,-43.364,-56.553,0.0,3.0,AVOID,-0.381,-0.051,-0.331,False,False,False,False,False,,0.0,3.0,AVOID - Bearish momentum,36.946,True,False,False,Bearish,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",2.24,7.237,False,False,True,884900.0,1653110.0,0.535,397133.333,295233.333,1.0,3.0,"AVOID - Below VWMA, weak support",12.0,0.0,20.0,15.0,6.7,0.0,0.0,0.0,0.0,33.3,33.3,5.0,11.0,16.667,12.7
CNCKW,Coincheck Group N.V.,-31.449,369.411,-1614.599,-1.061,369.411,54.782,398.151,-419.829,-7.418,-1.775,-12.04,inf,-5314814814814.814,0.0,-17.831,inf,0.0,3.677,0.0,18.223,,-2.178,-12.402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,0.0,0.0,45.0,6.7,0.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,10.6
CNDT,Conduent Incorporated,6.652,7.761,-55.963,0.008,7.761,56.025,102.175,-0.52,15.476,-5.325,13.472,inf,135.259,0.0,-6.759,inf,0.106,1.318,2.632,-24.883,3.74,0.129,-0.123,2.06,1.976,2.15,2.482,False,False,False,4.225,-4.195,-17.014,0.0,3.0,AVOID,-0.022,-0.046,0.024,True,False,True,True,False,,2.0,3.0,BUY - Momentum building,51.542,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,2.06,1.987,True,False,True,4281100.0,1241870.0,3.447,1574500.0,1087250.0,2.0,3.0,BUY - Good volume support,12.0,0.0,40.0,30.0,26.7,0.0,5.0,66.7,0.0,100.0,66.7,5.0,21.0,53.333,30.7
CNET,ZW Data Action Technologies Inc.,-79.083,42.203,-1242.491,-27.071,42.203,100.0,100.0,inf,-11.84,0.722,-33.482,inf,-92.798,0.0,-31.161,inf,0.657,0.02,0.03,54.799,1.408,-38.064,-60.947,1.24,1.411,1.74,1.619,False,False,True,-12.15,-28.736,-23.419,1.0,3.0,AVOID,-0.138,-0.125,-0.013,False,False,False,True,True,10.0,0.0,3.0,AVOID - Bearish momentum,35.731,True,False,False,Bearish,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",1.24,1.355,False,False,False,8900.0,9770.0,0.911,3433.333,21016.667,0.0,3.0,"AVOID - Below VWMA, weak support",12.0,0.0,20.0,75.0,46.7,33.3,0.0,0.0,0.0,33.3,0.0,0.0,29.0,16.667,25.3
CNEY,CN Energy Group. Inc.,-4.97,3.433,-52.583,-10.575,3.433,16.282,100.0,-36.929,0.064,3.2,-11.126,inf,-454.867,,36.932,,0.097,0.0,0.0,,-8.134,-3.248,-3.784,0.619,0.997,1.506,2.546,False,False,False,-37.942,-58.888,-75.686,0.0,3.0,AVOID,-0.283,-0.27,-0.013,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,17.701,True,False,False,Oversold,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",0.619,1.284,False,False,False,38600.0,1928085.0,0.02,47033.333,142333.333,0.0,3.0,"AVOID - Below VWMA, weak support",8.0,35.0,20.0,60.0,40.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,31.0,6.667,23.7
CNOB,"ConnectOne Bancorp, Inc.",0.0,7.07,138.799,33.326,7.07,14.044,64.866,0.0,25.058,1.279,0.749,20.894,5.322,-18.252,-1.687,-1.145,4.685,0.644,0.565,77.117,0.904,0.908,7.213,27.58,26.483,25.032,23.846,True,True,True,4.14,10.179,15.656,3.0,3.0,BUY - Ideal pullback entry,0.878,0.773,0.105,True,True,True,False,False,,3.0,3.0,HOLD - Bullish but watch for weakening,65.621,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,27.58,26.626,True,True,False,466400.0,313390.0,1.488,344242.857,480400.0,2.0,3.0,HOLD - Above VWMA but watch volume,28.0,15.0,25.0,45.0,86.7,100.0,5.0,100.0,0.0,100.0,66.7,0.0,37.0,85.0,51.4
CNSP,"CNS Pharmaceuticals, Inc.",-0.996,0.0,-79.491,-1.0,0.0,79.491,100.0,-924.438,-0.0,0.872,-873.55,0.008,-367.941,0.0,0.0,inf,0.0,-0.074,0.081,115.209,1.0,-211.7,-792.761,6.51,6.955,7.439,11.304,False,False,False,-6.401,-12.492,-42.408,0.0,3.0,AVOID,-0.074,-0.068,-0.005,False,False,False,False,False,,0.0,3.0,AVOID - Bearish momentum,42.017,True,False,True,Bearish,2.0,3.0,BUY - Acceptable zone,6.51,7.076,False,False,False,6800.0,14440.0,0.471,21250.0,21560.0,0.0,3.0,"AVOID - Below VWMA, weak support",0.0,0.0,30.0,45.0,73.3,0.0,0.0,0.0,0.0,66.7,0.0,0.0,26.0,13.333,22.2
CNTA,Centessa Pharmaceuticals plc,-48.802,5.153,-15.257,-1.0,5.153,10.104,100.0,-19.926,-1.221,0.837,-65.443,inf,-6.418,0.0,0.0,inf,244.888,0.496,0.032,60.269,,-32.459,-45.282,24.85,27.887,25.694,18.202,False,True,True,-10.892,-3.284,36.52,2.0,3.0,WAIT - Partial trend,-0.22,0.443,-0.663,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,38.072,True,False,False,Bearish,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",24.85,27.754,False,False,False,1045000.0,1534605.0,0.681,972600.0,1841814.286,0.0,3.0,"AVOID - Below VWMA, weak support",12.0,0.0,0.0,55.0,33.3,66.7,0.0,0.0,0.0,33.3,0.0,0.0,19.0,26.667,21.3
CNTB,Connect Biopharma Holdings Limited,-55.397,1.934,-16.224,-1.0,1.934,14.289,100.0,,-1.448,0.646,-12.269,inf,-12.315,0.0,0.0,inf,166.537,0.002,0.001,155.887,,-45.999,-51.459,2.27,2.547,2.124,1.469,True,True,True,-10.876,6.861,54.482,3.0,3.0,STRONG BUY - At MA support,0.022,0.087,-0.065,False,True,False,True,False,,1.0,3.0,AVOID - Bearish momentum,46.402,True,False,True,Bearish,2.0,3.0,STRONG BUY - Ideal zone,2.27,2.742,False,False,False,247200.0,314320.0,0.786,86200.0,142000.0,0.0,3.0,"AVOID - Below VWMA, weak support",0.0,0.0,0.0,55.0,33.3,100.0,0.0,33.3,0.0,66.7,0.0,0.0,16.0,50.0,26.2
CNTX,Context Therapeutics Inc.,-95.132,0.0,-19.16,-1.0,0.0,19.16,100.0,,-0.0,0.763,-166.38,inf,-22.903,0.0,0.0,inf,0.0,0.018,0.002,109.686,1.016,-60.973,-69.261,1.27,1.096,1.165,0.877,True,True,True,15.823,9.013,44.809,3.0,3.0,WAIT - Extended above MA,0.008,-0.012,0.02,True,True,True,True,True,5.0,3.0,3.0,STRONG BUY - Fresh crossover (5 days ago),64.946,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,1.27,1.105,True,False,True,901100.0,719830.0,1.252,1225160.0,510733.333,2.0,3.0,BUY - Good volume support,0.0,0.0,0.0,55.0,60.0,100.0,0.0,100.0,5.0,100.0,66.7,5.0,20.0,90.0,41.0
CNTY,"Century Casinos, Inc.",4.273,0.952,-15.689,-9.981,0.952,6.186,100.0,0.465,-22.214,-0.766,-11.297,inf,-383.568,0.0,14.022,inf,0.073,8.757,26.547,41.858,8.817,-2.645,-88.897,1.36,1.4,1.73,2.045,False,False,False,-2.857,-21.405,-33.496,0.0,3.0,AVOID,-0.113,-0.132,0.019,True,False,True,True,False,,2.0,3.0,BUY - Momentum building,39.64,True,False,False,Bearish,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",1.36,1.37,False,False,False,146900.0,189450.0,0.775,180100.0,216200.0,0.0,3.0,"AVOID - Below VWMA, weak support",0.0,15.0,20.0,25.0,33.3,0.0,5.0,66.7,0.0,33.3,0.0,0.0,17.0,25.0,19.4
CNVS,Cineverse Corp.,-19.579,29.982,-632.405,-17.758,29.982,100.0,100.0,1.815,2.739,-0.115,5.595,inf,8.831,-3.451,11.729,-inf,0.511,0.014,0.011,450.861,,-19.103,-40.868,2.13,2.384,2.699,3.708,False,False,False,-10.636,-21.07,-42.553,0.0,3.0,AVOID,-0.158,-0.138,-0.019,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,33.95,True,False,False,Bearish,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",2.13,2.362,False,False,True,168700.0,124340.0,1.357,250700.0,140280.0,1.0,3.0,"AVOID - Below VWMA, weak support",12.0,15.0,35.0,50.0,33.3,0.0,0.0,0.0,0.0,33.3,33.3,5.0,28.0,16.667,24.6
CNXC,Concentrix Corporation,8.084,13.697,-30.636,4.634,13.697,80.171,78.042,1.853,16.058,1.75,2.011,8.816,9.698,-21.803,19.853,-0.404,0.27,1.143,1.828,170.661,-0.02,5.198,11.791,41.61,37.851,39.343,48.548,True,False,False,9.931,5.761,-14.291,1.0,3.0,AVOID,0.564,-0.079,0.643,True,True,True,True,False,,3.0,3.0,BUY - Momentum building,67.863,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,41.61,37.924,True,True,True,1973200.0,1139955.0,1.731,1153814.286,976900.0,3.0,3.0,STRONG BUY - Institutional accumulation,12.0,25.0,65.0,30.0,73.3,33.3,0.0,100.0,0.0,100.0,100.0,5.0,38.0,70.0,47.6
CNXN,"PC Connection, Inc.",12.694,46.072,101.945,2.961,46.072,19.844,89.261,,25.868,1.41,7.329,18.361,5.799,7.425,-1.054,2.473,0.525,0.004,0.002,190.933,0.956,7.726,11.341,59.49,59.153,59.448,62.48,True,False,False,0.571,0.071,-4.785,1.0,3.0,AVOID,0.398,0.213,0.185,True,True,True,False,False,,3.0,3.0,HOLD - Bullish but watch for weakening,50.392,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,59.49,59.45,True,True,True,177900.0,91875.0,1.936,132725.0,106260.0,3.0,3.0,STRONG BUY - Institutional accumulation,12.0,30.0,45.0,70.0,100.0,33.3,5.0,100.0,0.0,100.0,100.0,5.0,47.0,75.0,55.4
COCH,"Envoy Medical, Inc.",-9021.297,0.317,-2856.513,-8476.592,0.317,11.784,105.884,-23.598,-0.0,0.674,-251.421,inf,-98.592,0.0,-10.132,inf,101.403,-11.07,0.932,91.027,,-427.019,104.464,0.733,0.79,0.783,1.236,False,False,False,-7.186,-6.407,-40.707,0.0,3.0,AVOID,-0.016,-0.005,-0.011,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,43.54,True,False,True,Bearish,2.0,3.0,BUY - Acceptable zone,0.733,0.785,False,False,True,428900.0,437380.0,0.981,348150.0,199028.571,1.0,3.0,"AVOID - Below VWMA, weak support",28.0,0.0,0.0,35.0,33.3,0.0,0.0,0.0,0.0,66.7,33.3,5.0,19.0,23.333,20.3
COCHW,"Envoy Medical, Inc.",-9021.297,0.317,-2856.513,-8476.592,0.317,11.784,105.884,-23.598,-0.0,0.674,-251.421,inf,-42438775510.204,0.0,-10.132,inf,0.0,-11.07,0.0,91.027,,-427.019,104.464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,0.0,0.0,55.0,33.3,0.0,5.0,0.0,0.0,0.0,0.0,0.0,23.0,5.0,17.6
COCO,"The Vita Coco Company, Inc.",21.197,133.914,956.478,7.372,133.914,30.748,100.0,inf,20.958,0.95,19.585,46.504,1.837,41.424,10.784,1.123,4.999,0.002,0.0,74.93,1.001,11.622,16.53,53.48,53.284,46.585,38.241,True,True,True,0.368,14.8,39.852,3.0,3.0,BUY - Ideal pullback entry,1.811,2.38,-0.569,False,True,False,True,False,,1.0,3.0,AVOID - Bearish momentum,60.927,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,53.48,53.02,True,True,False,1395500.0,874330.0,1.596,688140.0,781550.0,2.0,3.0,HOLD - Above VWMA but watch volume,52.0,80.0,20.0,95.0,60.0,100.0,5.0,33.3,0.0,100.0,66.7,0.0,61.0,71.667,64.2
COCP,"Cocrystal Pharma, Inc.",-94.488,0.0,-57.545,-1.0,0.0,57.545,100.0,,,0.738,-55.997,inf,-128.27,0.0,0.0,inf,0.0,0.068,0.132,94.224,1.01,-57.245,-60.43,0.99,1.013,1.047,1.394,False,False,False,-2.27,-5.444,-28.964,0.0,3.0,AVOID,-0.016,-0.015,-0.001,False,False,False,False,False,,0.0,3.0,AVOID - Bearish momentum,44.125,True,False,True,Bearish,2.0,3.0,BUY - Acceptable zone,0.99,1.006,False,False,False,49200.0,57895.0,0.85,47266.667,61466.667,0.0,3.0,"AVOID - Below VWMA, weak support",0.0,0.0,0.0,45.0,60.0,0.0,5.0,0.0,0.0,66.7,0.0,0.0,18.0,18.333,18.1
CODA,"Coda Octopus Group, Inc.",8.133,3.224,46.061,17.814,3.224,11.365,100.0,,20.933,0.926,7.033,31.267,3.455,-10.48,-1.613,-2.983,4.334,0.009,0.004,51.016,0.538,8.296,9.057,9.38,8.831,9.033,7.777,True,True,True,6.214,3.838,20.612,3.0,3.0,WAIT - Extended above MA,0.12,0.047,0.073,True,True,True,True,False,,3.0,3.0,BUY - Momentum building,60.101,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,9.38,8.803,True,True,False,83300.0,48535.0,1.716,37550.0,42500.0,2.0,3.0,HOLD - Above VWMA but watch volume,24.0,15.0,10.0,70.0,46.7,100.0,0.0,100.0,0.0,100.0,66.7,0.0,32.0,80.0,46.4
