warning,analysis_date,current_price,total_score,max_score,score_percentage,overall_technical_signal,action,ticker,profitability_score,growth_score,valuation_score,financial_health_score,cashflow_quality_score,fundamental_total_score,profitability_pct,growth_pct,valuation_pct,financial_health_pct,cashflow_quality_pct,fundamental_total_pct,ma_score,ma_distance_bonus,macd_score,macd_crossover_bonus,rsi_score,vwma_score,vwma_volume_bonus,technical_total_score,ma_pct,macd_pct,rsi_pct,vwma_pct,technical_total_pct,combined_score,moving_averages.current_price,moving_averages.SMA_20,moving_averages.SMA_50,moving_averages.SMA_200,moving_averages.above_50,moving_averages.above_200,moving_averages.golden_cross,moving_averages.dist_from_20,moving_averages.dist_from_50,moving_averages.dist_from_200,moving_averages.score,moving_averages.max_score,moving_averages.signal,macd.MACD,macd.MACD_signal,macd.MACD_hist,macd.bullish_crossover,macd.above_zero,macd.histogram_positive,macd.histogram_growing,macd.recent_crossover,macd.crossover_days_ago,macd.score,macd.max_score,macd.signal,rsi.RSI,rsi.not_overbought,rsi.above_50,rsi.in_sweet_spot,rsi.zone,rsi.score,rsi.max_score,rsi.signal,vwma.current_price,vwma.VWMA,vwma.above_vwma,vwma.vwma_rising,vwma.volume_pattern_bullish,vwma.current_volume,vwma.avg_volume,vwma.volume_ratio,vwma.avg_volume_up_days,vwma.avg_volume_down_days,vwma.score,vwma.max_score,vwma.signal,support_resistance.current_price,support_resistance.nearest_resistance,support_resistance.nearest_support,support_resistance.dist_to_resistance_%,support_resistance.dist_to_support_%,support_resistance.at_support,support_resistance.near_resistance,support_resistance.resistance_levels,support_resistance.support_levels,support_resistance.score,support_resistance.max_score,support_resistance.signal,market_context.SPY_price,market_context.SPY_50MA,market_context.SPY_200MA,market_context.above_50,market_context.above_200,market_context.golden_cross,market_context.VIX,market_context.low_vix,market_context.score,market_context.total_checks,market_context.market_state,market_context.recommendation,relative_strength.stock_return_%,relative_strength.benchmark_return_%,relative_strength.outperformance_%,relative_strength.outperforming,relative_strength.signal,longName,ROCE,ROCE (3yr avg),NFAT,NFAT (3yr avg),NPM,DPR,Retention Ratio,Dep,SSGR,Av NPM (over 3 years),Av NFA/T (over 3 years),Av Dep%NFA (over 3 years),Av Retention ratio (over 3 years),d/e,Interest coverage,tax %,cPAT,CFO,cCFO,cCFO/cPAT,p/a,p/e,EY,Earnings Growth 5yr cagr,Sales Growth 5yr cagr,PEG,no. shares (cr),Current Price,market cap,d/e_market,p/s,NFA + CWIP,Capex,Capex_from_cashflow_statement,FCF,FCF%_from_balance_sheet,FCF_capex_from_cashflow,FCF%,DV,Mcap (cr),d/e decreasing trend 5 yrs,Sales cagr >15%,npm >8%,Tax payout >25%,Interest coverage >3,d/e <0.5,CFO >0,cCFO > PAT,p/e <10,peg <1,EY >7%,p/b <3,DV >3%,EY >7,sgr > Sales growth (very linear),FCF/CFO,Market Cap,Net Income,Total Revenue,Total Assets,Total Liabilities,Total Stockholders Equity,Total Debt,Cash and Cash Equivalents,Current Assets,Current Liabilities,Working Capital,Operating Cash Flow,Capital Expenditure,Dividends Paid,Depreciation & Amortization,Interest Expense,Income Tax Expense,Shares Outstanding,Net Fixed Assets,Construction in Progress,Net Debt,3-5yr Average ROA (%),3-5yr Average ROE (%),ROE,ROA,warning_major_holders,current,Normalized EBIT,Normalized Net Income,Research Asset,R&D Amortization,Adjusted EBIT (R&D),Adjusted Book Equity (R&D),Adjusted D/E (R&D),Adjusted Invested Capital (R&D),Adjusted ROC (R&D),Adjusted ROE (R&D),high,low,mean,median,error_fundamental
Missing financial statements for AIRR,2026-01-01,98.32,10,15,66.667,🟡 WAIT,Need more confirmation,AIRR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,30.0,5,6.667,0,13.333,10.0,5,70.0,100.0,33.3,66.7,66.7,70.0,21.0,98.32,100.09,98.214,86.281,True,True,True,-1.768,0.108,13.953,3,3,BUY - Ideal pullback entry,0.652,0.901,-0.249,False,True,False,False,True,7.0,1,3.0,AVOID - Bearish momentum,46.5,True,False,True,Bearish,2,3.0,STRONG BUY - Ideal zone,98.32,100.025,False,True,True,427800.0,542135.0,0.789,725133.333,310666.667,2,3.0,"AVOID - Below VWMA, weak support",98.32,99.823,96.94,1.529,1.404,True,True,"[np.float64(99.82293470289702), np.float64(101.67242452208957), np.float64(103.57191456197975)]","[np.float64(92.22499439241957), np.float64(94.00450997697489), np.float64(96.94000244140625)]",2,3,BUY - At support but near resistance,681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,28.151,11.039,17.112,True,STRONG - Significant outperformance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-01-01,1.98,6,15,40.0,🔴 AVOID,Poor setup,AIRS,2,3,4,7,1,17,8.0,15.0,20.0,35.0,6.7,17,10.0,0,13.333,0,6.667,0.0,0,30.0,33.3,66.7,33.3,0.0,30.0,20.9,1.98,2.518,5.27,5.106,False,False,True,-21.358,-62.432,-61.22,1,3,AVOID,-0.791,-0.915,0.124,True,False,True,True,False,,2,3.0,BUY - Momentum building,23.559,True,False,False,Oversold,1,3.0,"CAUTION - Oversold, wait for bounce confirmation",1.98,2.53,False,False,False,549800.0,621995.0,0.884,524033.333,621816.667,0,3.0,"AVOID - Below VWMA, weak support",1.98,6.07,1.935,206.566,2.273,False,False,"[np.float64(6.900000095367432), np.float64(7.46999979019165), np.float64(12.0)]","[np.float64(5.610000133514404), np.float64(5.730000019073486), np.float64(5.800000190734863)]",2,3,NEUTRAL - No clear level nearby,681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,-63.469,11.039,-74.507,False,AVOID - Significant underperformance,"AirSculpt Technologies, Inc.",-1.001,0.538,3.071,3.711,-5.186,-59.695,159.695,19.031,-49.767,-5.186,3.711,19.031,159.695,1.251,-0.288,-2.332,-16858000.0,11350000.0,86386000.0,-5.124,-4.044,inf,-6.674,0.0,10.598,inf,6.244,1.98,123624606.6,0.85,0.78464913,65391000.0,21048000.0,14007000.0,-9698000.0,117.537,-2657000.0,32.202,0.204,12.362,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,-0.854,123624608.0,-8251000.0,180350000.0,209996000.0,130706000.0,83992000.0,105053000.0,5826000.0,17117000.0,28609000.0,-11492000.0,11350000.0,14007000.0,252000.0,11888000.0,6247000.0,188000.0,62436670.0,63140000.0,2251000.0,99227000.0,-2.063,-5.573,-10.106,-3.986,Could not process major_holders: index 1 is out of bounds for axis 0 with size 1,1.98,1040666.667,-9136333.333,,,,,,,,,6.0,6.0,6.0,6.0,
,2026-01-01,19.1,7,15,46.667,🔴 AVOID,Poor setup,AIRT,3,5,4,5,0,17,12.0,25.0,20.0,25.0,0.0,17,0.0,5,13.333,0,13.333,5.0,5,41.667,0.0,66.7,66.7,33.3,41.7,24.4,19.1,19.379,20.432,20.467,False,False,False,-1.437,-6.52,-6.677,0,3,AVOID,-0.381,-0.403,0.022,True,False,True,True,False,,2,3.0,BUY - Momentum building,43.874,True,False,True,Bearish,2,3.0,BUY - Acceptable zone,19.1,19.171,False,False,True,3100.0,1265.0,2.451,2500.0,2300.0,1,3.0,"AVOID - Below VWMA, weak support",19.1,23.48,18.35,22.932,3.927,False,False,"[np.float64(24.920000076293945), np.float64(25.229999542236328), np.float64(26.700000762939453)]","[np.float64(20.940000534057617), np.float64(21.8799991607666), np.float64(22.770000457763672)]",2,3,BUY - Good risk/reward setup,681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,-2.252,11.039,-13.291,False,AVOID - Significant underperformance,"Air T, Inc.",2.869,0.745,7.232,7.484,-3.151,0.0,100.0,10.077,-33.658,-3.151,7.484,10.077,100.0,27.068,0.272,-8.48,-14326000.0,23496000.0,24499000.0,-1.71,-3.466,inf,-11.895,0.0,18.122,inf,0.27,19.1,51620404.9,2.501,0.18487631,48221000.0,20088000.0,15679000.0,3408000.0,-55.505,7817000.0,-127.313,0.0,5.162,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0.145,51620424.0,-6140000.0,291850000.0,173778000.0,168242000.0,4770000.0,129115000.0,4498000.0,78507000.0,47661000.0,30846000.0,23496000.0,15679000.0,0.0,4356000.0,8606000.0,423000.0,2702639.0,48221000.0,0.0,124617000.0,-4.955,-74.565,-81.792,-3.719,Could not process major_holders: index 1 is out of bounds for axis 0 with size 1,19.1,976666.667,-8418000.0,,,,,,,,,,,,,
,2026-01-01,19.65,11,15,73.333,🟢 STRONG BUY,Enter position,AIRTP,3,5,4,5,0,17,12.0,25.0,20.0,25.0,0.0,17,30.0,5,6.667,0,20.0,10.0,5,76.667,100.0,33.3,100.0,66.7,76.7,34.9,19.65,19.658,19.297,17.561,True,True,True,-0.042,1.832,11.893,3,3,BUY - Ideal pullback entry,0.081,0.104,-0.023,False,True,False,True,False,,1,3.0,AVOID - Bearish momentum,55.726,True,True,True,Bullish,3,3.0,STRONG BUY - Ideal zone,19.65,19.57,True,False,True,600.0,925.0,0.649,1400.0,600.0,2,3.0,BUY - Good volume support,19.65,19.73,19.51,0.407,0.712,True,True,"[np.float64(18.75386619567871), np.float64(19.729999542236328), np.float64(19.989999771118164)]","[np.float64(18.549280178424016), np.float64(19.0), np.float64(19.510000228881836)]",2,3,BUY - At support but near resistance,681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,28.721,11.039,17.682,True,STRONG - Significant outperformance,"Air T, Inc.",2.869,0.745,7.232,7.484,-3.151,0.0,100.0,10.077,-33.658,-3.151,7.484,10.077,100.0,27.068,0.272,-8.48,-14326000.0,23496000.0,24499000.0,-1.71,-3.466,58.482,-10.264,0.0,18.122,inf,0.304,19.65,59822853.0,2.158,1.6952854,48221000.0,20088000.0,15679000.0,3408000.0,-55.505,7817000.0,-127.313,0.0,47.335,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0.145,473350816.0,-6140000.0,291850000.0,173778000.0,168242000.0,4770000.0,129115000.0,4498000.0,78507000.0,47661000.0,30846000.0,23496000.0,15679000.0,0.0,4356000.0,8606000.0,423000.0,3044420.0,48221000.0,0.0,124617000.0,-4.955,-74.565,-81.792,-3.719,Could not process major_holders: index 1 is out of bounds for axis 0 with size 1,19.65,976666.667,-8418000.0,,,,,,,,,,,,,
,2026-01-01,2.89,5,15,33.333,🔴 AVOID,Poor setup,AISP,10,7,0,9,5,31,40.0,35.0,0.0,45.0,33.3,31,0.0,0,13.333,5,6.667,5.0,5,35.0,0.0,66.7,33.3,33.3,35.0,32.2,2.89,3.166,3.677,4.565,False,False,False,-8.718,-21.393,-36.687,0,3,AVOID,-0.242,-0.26,0.018,True,False,True,True,True,2.0,2,3.0,STRONG BUY - Fresh crossover (2 days ago),39.135,True,False,False,Bearish,1,3.0,"CAUTION - Oversold, wait for bounce confirmation",2.89,3.093,False,False,True,1160100.0,786995.0,1.474,1242325.0,874725.0,1,3.0,"AVOID - Below VWMA, weak support",2.89,5.9,2.71,104.152,6.228,False,False,"[np.float64(6.300000190734863), np.float64(6.860000133514404), np.float64(7.199999809265137)]","[np.float64(4.599999904632568), np.float64(4.670000076293945), np.float64(4.880000114440918)]",1,3,BUY - Good risk/reward setup,681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,-51.591,11.039,-62.63,False,AVOID - Significant underperformance,"Airship AI Holdings, Inc.",-701.157,-322.121,23.181,23.356,-39.85,0.0,100.0,50.278,-981.005,-39.85,23.356,50.278,100.0,-0.054,-3.494,-0.0,-46705551.0,-6503968.0,-17830495.0,0.382,-943.918,inf,-58.182,0.0,20.914,inf,3.418,2.89,98767377.07,0.01,8.207438,882024.0,0.0,0.0,-6503968.0,11.318,-6503968.0,11.318,0.0,9.877,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,1.0,98767384.0,-57464890.0,23050213.0,13707454.0,66730591.0,-17487227.0,943703.0,17883.0,12659470.0,5654790.0,7004680.0,-6503968.0,0.0,0.0,224641.0,1003096.0,0.0,34175563.0,882024.0,0.0,925820.0,-96.62,25.77,162.997,-580.589,Could not process major_holders: index 1 is out of bounds for axis 0 with size 1,2.89,-13479070.667,-13860416.333,8843504.4,2672904.2,-56329804.2,-8643722.6,-0.109,-7717902.6,547.394,664.816,8.0,8.0,8.0,8.0,
,2026-01-01,0.8,0,15,0.0,🔴 AVOID,Poor setup,AISPW,10,7,0,9,5,31,40.0,35.0,0.0,45.0,33.3,31,0.0,5,0.0,0,0.0,0.0,0,5.0,0.0,0.0,0.0,0.0,5.0,23.2,0.8,,,,False,False,False,,,,0,3,AVOID,,,,,,,,,,0,,N/A,,,,,,0,,N/A,,,,,,,,,,,0,,N/A,0.8,,,,,False,False,[],[],0,3,NEUTRAL - No clear level nearby,681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,0.0,11.039,-11.039,False,AVOID - Significant underperformance,"Airship AI Holdings, Inc.",-701.157,-322.121,23.181,23.356,-39.85,0.0,100.0,50.278,-981.005,-39.85,23.356,50.278,100.0,-0.054,-3.494,-0.0,-46705551.0,-6503968.0,-17830495.0,0.382,-943.918,inf,-7183111250.0,0.0,20.914,inf,0.0,0.8,0.0,0.0,0,882024.0,0.0,0.0,-6503968.0,11.318,-6503968.0,11.318,0.0,0.0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,1.0,0.0,-57464890.0,23050213.0,13707454.0,66730591.0,-17487227.0,943703.0,17883.0,12659470.0,5654790.0,7004680.0,-6503968.0,0.0,0.0,224641.0,1003096.0,0.0,0.0,882024.0,0.0,925820.0,-96.62,25.77,162.997,-580.589,Could not process major_holders: index 1 is out of bounds for axis 0 with size 1,0.8,-13479070.667,-13860416.333,8843504.4,2672904.2,-56329804.2,-8643722.6,-0.109,-7717902.6,547.394,664.816,,,,,
,2026-01-01,2.34,5,15,33.333,🔴 AVOID,Poor setup,AIXC,7,0,6,3,0,16,28.0,0.0,30.0,15.0,0.0,16,0.0,0,0.0,0,13.333,5.0,5,23.333,0.0,0.0,66.7,33.3,23.3,18.2,2.34,2.551,2.707,3.131,False,False,False,-8.271,-13.557,-25.265,0,3,AVOID,-0.084,-0.067,-0.016,False,False,False,False,False,,0,3.0,AVOID - Bearish momentum,41.947,True,False,True,Bearish,2,3.0,BUY - Acceptable zone,2.34,2.574,False,False,True,42800.0,119355.0,0.359,84900.0,75116.667,1,3.0,"AVOID - Below VWMA, weak support",2.34,4.4,2.24,88.034,4.274,False,False,"[np.float64(5.96999979019165), np.float64(6.670000076293945), np.float64(8.8100004196167)]","[np.float64(3.5), np.float64(3.6500000953674316), np.float64(3.9000000953674316)]",2,3,BUY - Good risk/reward setup,681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,-44.299,11.039,-55.338,False,AVOID - Significant underperformance,"AIxCrypto Holdings, Inc.",-195.739,64.267,,0.0,-1.0,0.0,100.0,40.308,-40.308,-1.0,0.0,40.308,100.0,,-5.943,-0.103,-56214083.0,-6327503.0,-44610049.0,0.794,-307.842,0.818,-51.835,0.0,0.0,inf,0.516,2.34,12075296.22,,0,,,,,,,,0.0,1.208,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,,12075298.0,-6259191.0,0.0,4686519.0,2007483.0,-2103557.0,,31200.0,4684519.0,2007483.0,2677036.0,-6327503.0,,0.0,0.0,908943.0,6334.0,5160383.0,,,,-120.169,-740.713,-2175.298,-186.292,Could not process major_holders: index 1 is out of bounds for axis 0 with size 1,2.34,-10017504.0,-12772315.333,12742921.2,4521850.0,-8568602.0,10639364.2,,,,-58.83,,,,,
,2026-01-01,0.41,2,15,13.333,🔴 AVOID,Poor setup,AIXI,10,7,4,3,11,35,40.0,35.0,20.0,15.0,73.3,35,0.0,0,0.0,0,6.667,0.0,0,6.667,0.0,0.0,33.3,0.0,6.7,26.5,0.41,0.542,0.755,2.011,False,False,False,-24.298,-45.688,-79.612,0,3,AVOID,-0.1,-0.1,-0.0,False,False,False,True,True,8.0,0,3.0,AVOID - Bearish momentum,27.408,True,False,False,Oversold,1,3.0,"CAUTION - Oversold, wait for bounce confirmation",0.41,0.512,False,False,False,583100.0,253675.0,2.299,301800.0,329414.286,0,3.0,"AVOID - Below VWMA, weak support",0.41,4.45,0.38,985.366,7.317,False,False,"[np.float64(5.489999771118164), np.float64(5.590000152587891), np.float64(6.079999923706055)]","[np.float64(3.549999952316284), np.float64(3.809999942779541), np.float64(4.960000038146973)]",1,3,BUY - Good risk/reward setup,681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,-92.756,11.039,-103.795,False,AVOID - Significant underperformance,Xiao-I Corporation,1120.109,280.912,19.376,26.363,-25.865,0.0,100.0,53.478,-735.355,-25.865,26.363,53.478,100.0,-9.428,-5.548,-0.0,-43187993.0,-15138249.0,-53738215.0,1.244,-21.867,inf,-267.777,,29.304,,1.321,0.41,5416989.29,8.465,0.07703964,,,371291.0,,,-15509540.0,106.922,0.0,0.542,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,,5416989.0,-14505464.0,70314315.0,85511474.0,101279447.0,-4863688.0,45856239.0,54782.0,76492016.0,86603467.0,-10111451.0,-15138249.0,371291.0,0.0,1144276.0,2319820.0,0.0,13212169.0,2700766.0,,45801457.0,-15.989,-271.95,169.992,-19.106,Could not process major_holders: index 1 is out of bounds for axis 0 with size 1,0.41,-12010029.0,-15621935.333,93115057.4,23282273.2,-855002.2,88251369.4,0.52,134052826.4,-0.478,-16.437,,,,,
,2026-01-01,87.25,11,15,73.333,🟢 STRONG BUY,Enter position,AKAM,2,0,4,15,11,32,8.0,0.0,20.0,75.0,73.3,32,30.0,5,6.667,0,20.0,10.0,5,76.667,100.0,33.3,100.0,66.7,76.7,45.4,87.25,87.319,84.218,79.147,True,True,True,-0.08,3.6,10.237,3,3,BUY - Ideal pullback entry,0.944,1.208,-0.263,False,True,False,False,True,7.0,1,3.0,AVOID - Bearish momentum,51.287,True,True,True,Bullish,3,3.0,STRONG BUY - Ideal zone,87.25,87.206,True,False,True,1163200.0,2200245.0,0.529,3018000.0,1362266.667,2,3.0,BUY - Good volume support,87.25,88.01,86.0,0.871,1.433,True,True,"[np.float64(92.0), np.float64(102.37000274658203), np.float64(103.75)]","[np.float64(86.0), np.float64(88.5), np.float64(96.76000213623047)]",2,3,BUY - At support but near resistance,681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,-8.562,11.039,-19.601,False,AVOID - Significant underperformance,"Akamai Technologies, Inc.",7.419,7.918,1.392,1.46,13.832,0.0,100.0,23.409,-3.21,13.832,1.46,23.409,100.0,1.008,23.467,13.985,2227861000.0,1519171000.0,5546849000.0,2.49,5.1,25.587,4.023,-5.912,4.863,-4.328,14.387,87.25,12552241928.25,0.369,3.0369291,3001809000.0,915641000.0,685267000.0,603530000.0,119.53,833904000.0,165.156,0.0,1255.224,False,False,True,False,True,False,True,True,False,True,False,True,False,False,False,0.397,12552241152.0,504918000.0,3991168000.0,10368785000.0,5490428000.0,4597155000.0,4634605000.0,46451000.0,2578097000.0,2091323000.0,486774000.0,1519171000.0,685267000.0,0.0,648410000.0,27117000.0,82095000.0,143865237.0,3001809000.0,0.0,4588154000.0,6.344,12.263,10.657,4.982,Could not process major_holders: index 1 is out of bounds for axis 0 with size 1,87.25,651155000.0,525406333.333,1164723600.0,320746000.0,764260000.0,5761878600.0,0.804,10350032600.0,6.351,8.763,134.0,69.0,98.318,92.0,
,2026-01-01,0.457,4,15,26.667,🔴 AVOID,Poor setup,AKAN,7,7,10,5,5,34,28.0,35.0,50.0,25.0,33.3,34,0.0,0,13.333,0,6.667,0.0,0,20.0,0.0,66.7,33.3,0.0,20.0,29.8,0.457,0.712,1.13,3.139,False,False,False,-35.815,-59.568,-85.44,0,3,AVOID,-0.205,-0.21,0.005,True,False,True,True,False,,2,3.0,BUY - Momentum building,24.024,True,False,False,Oversold,1,3.0,"CAUTION - Oversold, wait for bounce confirmation",0.457,0.846,False,False,False,291100.0,8282050.0,0.035,2551400.0,3200500.0,0,3.0,"AVOID - Below VWMA, weak support",0.457,5.375,0.416,1076.149,8.972,False,False,"[np.float64(5.5625), np.float64(5.90625), np.float64(9.289999961853027)]","[np.float64(4.40625), np.float64(4.5625), np.float64(4.625)]",1,3,NEUTRAL - No clear level nearby,681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,-91.347,11.039,-102.386,False,AVOID - Significant underperformance,Akanda Corp.,-74.086,56.058,0.336,0.238,-2850.77,0.0,100.0,12.859,-690.995,-2850.77,0.238,12.859,100.0,-0.092,-43.778,-0.0,-56159970.0,-3980365.0,-23507397.0,0.419,-46.335,0.015,-1229.867,0.0,172.317,inf,0.073,0.457,333046.56,1.059,0.39806542,,,2098138.0,,,-6078503.0,148.4,0.0,0.033,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,,333047.0,-4096029.0,836664.0,7914083.0,3637545.0,-3828892.0,352814.0,,5055581.0,3637545.0,1418036.0,-3980365.0,2098138.0,0.0,141054.0,100107.0,0.0,728289.0,2339182.0,,,-83.614,-458.714,-1830.03,-48.896,Could not process major_holders: index 1 is out of bounds for axis 0 with size 1,0.457,-4959802.667,-16009591.0,,,,,,,,,,,,,
,2026-01-01,1.61,6,15,40.0,🔴 AVOID,Poor setup,AKBA,3,0,4,9,7,23,12.0,0.0,20.0,45.0,46.7,23,0.0,5,13.333,0,13.333,5.0,0,36.667,0.0,66.7,66.7,33.3,36.7,27.1,1.61,1.625,1.877,2.692,False,False,False,-0.954,-14.216,-40.202,0,3,AVOID,-0.053,-0.074,0.021,True,False,True,False,False,,2,3.0,HOLD - Bullish but watch for weakening,42.363,True,False,True,Bearish,2,3.0,BUY - Acceptable zone,1.61,1.625,False,True,False,2270500.0,2884765.0,0.787,2400300.0,3277460.0,1,3.0,"AVOID - Below VWMA, weak support",1.61,2.89,1.445,79.503,10.248,False,False,"[np.float64(3.200000047683716), np.float64(3.869999885559082), np.float64(4.039999961853027)]","[np.float64(2.9800000190734863), np.float64(3.0199999809265137), np.float64(3.4600000381469727)]",1,3,NEUTRAL - No clear level nearby,681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,-15.263,11.039,-26.302,False,AVOID - Significant underperformance,"Akebia Therapeutics, Inc.",-36.653,-34.561,12.106,9.209,-34.076,0.0,100.0,100.0,-413.821,-34.076,9.209,100.0,100.0,-1.558,-2.772,,-497585000.0,-40659000.0,-390162000.0,0.784,-28.717,inf,-16.246,0.0,-8.87,inf,26.537,1.61,427239248.73,0.112,1.8982421,10418000.0,31877000.0,33000.0,-72536000.0,104.504,-40692000.0,58.626,0.0,42.724,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.784,427239264.0,-69410000.0,160180000.0,220670000.0,269855000.0,-30584000.0,47640000.0,7321000.0,113831000.0,80914000.0,32917000.0,-40659000.0,33000.0,0.0,37504000.0,18185000.0,,265365993.0,10418000.0,0.0,40319000.0,-30.49,-8.819,174.028,-30.023,Could not process major_holders: index 1 is out of bounds for axis 0 with size 1,1.61,-58552333.333,-71853666.667,225247600.0,75713800.0,-89286800.0,194663600.0,0.245,234982600.0,,-35.656,6.0,5.0,5.4,5.0,
,2026-01-01,0.289,5,15,33.333,🔴 AVOID,Poor setup,AKTX,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,13.333,0,6.667,5.0,0,25.0,0.0,66.7,33.3,33.3,25.0,7.5,0.289,0.309,0.484,0.956,False,False,False,-6.336,-40.339,-69.767,0,3,AVOID,-0.063,-0.074,0.01,True,False,True,True,True,7.0,2,3.0,BUY - Momentum building,38.755,True,False,False,Bearish,1,3.0,"CAUTION - Oversold, wait for bounce confirmation",0.289,0.279,True,False,False,836700.0,1899585.0,0.44,1349800.0,4117225.0,1,3.0,HOLD - Above VWMA but watch volume,0.289,1.24,0.218,329.066,24.567,False,False,"[np.float64(1.4199999570846558), np.float64(1.5800000429153442), np.float64(1.7300000190734863)]","[np.float64(1.13100004196167), np.float64(1.1799999475479126), np.float64(1.2009999752044678)]",1,3,NEUTRAL - No clear level nearby,681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,-76.116,11.039,-87.154,False,AVOID - Significant underperformance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'<' not supported between instances of 'str' and 'int'
,2026-01-01,166.36,13,15,86.667,🟢 STRONG BUY,Enter position,ALAB,10,7,0,16,2,35,40.0,35.0,0.0,80.0,13.3,35,30.0,5,20.0,0,20.0,10.0,5,90.0,100.0,100.0,100.0,66.7,90.0,51.5,166.36,161.051,160.317,134.015,True,True,True,3.296,3.769,24.135,3,3,BUY - Ideal pullback entry,2.549,0.745,1.804,True,True,True,False,True,8.0,3,3.0,HOLD - Bullish but watch for weakening,52.81,True,True,True,Bullish,3,3.0,STRONG BUY - Ideal zone,166.36,159.873,True,False,True,2438500.0,4595385.0,0.531,3907916.667,2344566.667,2,3.0,BUY - Good volume support,166.36,182.53,161.39,9.72,2.987,False,False,"[np.float64(201.86000061035156), np.float64(232.0), np.float64(262.8999938964844)]","[np.float64(161.38999938964844), np.float64(167.5), np.float64(186.1199951171875)]",2,3,NEUTRAL - No clear level nearby,681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,23.568,11.039,12.529,True,STRONG - Significant outperformance,"Astera Labs, Inc.",-11.991,-21.786,19.636,23.878,-38.925,0.0,100.0,25.442,-954.873,-38.925,23.878,25.442,100.0,-0.013,inf,-2.009,-168023000.0,136676000.0,88062000.0,-0.524,-42.498,137.488,-0.297,0.0,122.746,inf,16.89,166.36,28098805557.76,0.0,38.86214,64715000.0,63157000.0,34245000.0,73519000.0,-88.13,102431000.0,-122.788,0.0,2809.881,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,0.538,28098805760.0,-83421000.0,396290000.0,1054508000.0,89709000.0,-97701000.0,1286000.0,16652000.0,1012979000.0,86542000.0,926437000.0,136676000.0,34245000.0,0.0,3154000.0,0.0,1643000.0,168903616.0,35651000.0,29064000.0,-15366000.0,-17.922,25.954,-19.241,-13.339,Could not process major_holders: index 1 is out of bounds for axis 0 with size 1,166.36,-68585666.667,-56007666.667,303782200.0,69589600.0,15174400.0,206081200.0,0.006,190715200.0,8.116,-40.48,275.0,140.0,197.263,200.0,
